,forecast,error,forecast_lower,forecast_upper
0,0.8603492786481578,0.008859371544287453,0.8511631127670333,0.8688818558556082
1,0.8611463578639117,0.012469739415877368,0.848030243929704,0.8729697227614588
2,0.8608795759638268,0.015336313930528478,0.8445659400797159,0.8752385679407728
3,0.8613336080117199,0.017675399576653206,0.8423616015471579,0.8777124007004643
4,0.8598775214924377,0.020047436110510908,0.8381606397366448,0.8782555119576666
5,0.8604114033876864,0.02190488021395459,0.8365159960115535,0.8803257564394626
6,0.8603213165584188,0.023725986537089627,0.8342615516758751,0.8817135247500544
7,0.8581639544831153,0.02589491543066902,0.8294848229151673,0.8812746537765054
8,0.8600194280762536,0.02708331611220044,0.8298986672295922,0.884065299453993
9,0.8601404858410626,0.028577140680558666,0.8281845482198902,0.8853388295810075
10,0.8591822289291074,0.03028790662561054,0.8250980939870031,0.8856739072382241
11,0.8580178428067896,0.03203022495069402,0.8217404995738745,0.8858009494752626
12,0.8573708636588604,0.03409859589704828,0.8184612015489721,0.8866583933430686
13,0.8581889862274745,0.03564268905701201,0.8172995577926957,0.8885849359067197
14,0.858035279485834,0.03742153117994779,0.8148358698337219,0.8896789321936175
15,0.8586056083951432,0.03889257233761606,0.8134821896331811,0.8912673343084132
16,0.8571243016870986,0.041062061429309016,0.8091158494015978,0.8912399722602158
17,0.8574507877659214,0.04253121507077562,0.8074780380220297,0.8925404681635809
18,0.8572683390138874,0.04416104479891331,0.80509282911699,0.8934149187148166
19,0.8555270569297484,0.04644298558572074,0.8002187151448373,0.8931046863162788
20,0.8575009712458855,0.04707668816622279,0.8013402436489966,0.8954936199814422
21,0.8576191682624548,0.04848651226093703,0.7995090275600961,0.8964820520819702
22,0.8565717670079372,0.050432434808140525,0.7957331189140266,0.8965979885303077
23,0.8552607652572402,0.052538128325284206,0.7914342633258813,0.8965105199764497
24,0.8545986361438825,0.054677126925288144,0.7877108073665334,0.8970650612171097
25,0.8554359002756395,0.05597681942190802,0.7866888905501926,0.8986425293940087
26,0.855278608919017,0.057799704871383584,0.7838856772160986,0.8994850869588658
27,0.8558622115568435,0.05916186319496419,0.7824877029896091,0.9008114293795375
28,0.8543462753235188,0.061813478019761225,0.7770350136583604,0.9006619696978828
29,0.8546804369766853,0.06330197783870234,0.7751574210063332,0.9017613766837379
30,0.8544937019358564,0.06512449607327558,0.7722319060233536,0.9024808981699047
31,0.8527111247197776,0.06812269209907224,0.7658653577910635,0.9021107419892079
32,0.8547317980838854,0.06831975301879956,0.7676257966618114,0.9042653026994105
33,0.8548527664833133,0.06989886986101707,0.7653284976513538,0.9051262373733879
34,0.8537806948227566,0.07243468597852099,0.76031171702054,0.905181088977582
35,0.8524384555750824,0.07529041580434853,0.754471909302013,0.9050527409107101
36,0.8517603966800593,0.07802965157188685,0.7494441766584754,0.9055034798022491
37,0.8526177868091278,0.07935492809999045,0.748211290936451,0.9069211471364319
38,0.8524567270984791,0.08164147371802105,0.7443771272633802,0.9076600746994223
39,0.8530542824289697,0.08316580705591342,0.742528813778871,0.9088604278906979
40,0.8515019371863336,0.08701633040895934,0.7346501817029988,0.9086828425209175
41,0.8518441711142493,0.08885123742382256,0.73198048124039,0.9096829560880351
42,0.851652928414595,0.09133231927739749,0.7276671085741965,0.9103317471289915
43,0.84982690254361,0.09605339259013834,0.7178540652272776,0.9099608504075543
44,0.851896770597539,0.095613250770543,0.720741303787397,0.911967805328483
45,0.8520206532231496,0.09778469862694439,0.7171931405146718,0.9127625377685605
46,0.8509226336263086,0.10183074355549687,0.7091401057913956,0.9128015929023894
47,0.8495475199813469,0.10665126806956471,0.6993683247680346,0.912670860907164
48,0.8488526882358315,0.11119286411791623,0.6906872706069502,0.9130729988427827
49,0.8497312685759814,0.1128941934275236,0.6886021645271254,0.9143905513821726
50,0.8495662419329763,0.11671383716223022,0.6816446531122828,0.9150723274367433
51,0.8501784836381423,0.11897623311435224,0.678240569147618,0.9161930353763225
52,0.8485878058123659,0.12672673948920582,0.6625625901924037,0.9160160691708154
53,0.8489385410277955,0.13000726872835783,0.6569390445515113,0.916953582008227
54,0.8487425512815046,0.1351163850477497,0.6473291136996648,0.9175618837951642
55,0.8468707461904953,0.14730890912437983,0.6225910652042735,0.9172088834530332
56,0.8489924445745728,0.14436542588691487,0.6303742329097124,0.9191050846835421
57,0.8491193958719784,0.14955915077180898,0.6207394117134282,0.9198577132570461
58,0.8479940465413218,0.16218386677712104,0.5955294110246672,0.9198971445789093
59,0.8465842863604529,0.18297674135028907,0.553823895778644,0.9197773784792221
60,0.8458717683289242,0.21656158605439815,0.48703012885883706,0.9201533009676334
61,0.8467726918383732,0.2328639559550558,0.45566985049923575,0.9213977624093473
62,0.846603483183803,,,0.9220426239387803
63,0.8472312057769628,,,0.9231051924926476
64,0.8456001115268293,,,0.9229399370140038
65,0.8459598130048078,,,0.923832145576295
66,0.845758816772613,,,0.9244138080032188
67,0.8438387046640833,,,0.9240853639644936
68,0.8460150917977419,,,0.9258906527349031
69,0.846145279121613,,,0.9266128559285598
70,0.8449911021901496,,,0.9266592944398635
71,0.8435447725949835,,,0.9265555338908998
72,0.8428135763245613,,,0.9269159980161601
73,0.8437380949758394,,,0.9281020879481183
74,0.8435644708270279,,,0.9287203937425037
75,0.8442085366509345,,,0.9297366048814456
76,0.8425347633373041,,,0.9295875467024551
77,0.8429039361992215,,,0.9304439138004598
78,0.8426976516593258,,,0.9310061559335975
79,0.8407264843289562,,,0.9307043181279164
80,0.8429606675542904,,,0.9324310545917414
81,0.8430942726658043,,,0.9331292244047716
82,0.8419096406639213,,,0.9331853793217183
83,0.840424650231634,,,0.9330992680279443
84,0.839673695877251,,,0.933449937535409
85,0.8406231724680439,,,0.9345867001410475
86,0.840444878751853,,,0.9351843092807002
87,0.841106226020497,,,0.9361613752345864
88,0.8393873108977516,,,0.9360300898747623
89,0.8397665052267334,,,0.9368563439964914
90,0.8395546254923101,,,0.937403248556463
91,0.8375294076221468,,,0.9371280421652377
92,0.8398247733273239,,,0.9387847644637963
93,0.8399619941168541,,,0.9394627084522076
94,0.8387451343927457,,,0.9395294706998697
95,0.8372192026228781,,,0.9394611061057292
96,0.8364473116196913,,,0.9398051192919202
97,0.8374232334121428,,,0.9408986306988992
98,0.8372399929407192,,,0.94147910083807
99,0.8379196450182859,,,0.9424218245227378
